code,name,group_code,market
017480,삼현철강,ST,Q
017510,세명전기,ST,Q
017550,수산세보틱스,ST,K
017650,대림제지,ST,Q
017670,SK텔레콤,ST,K
017800,현대엘리베이터,ST,K
017810,풀무원,ST,K
017860,DS단석,ST,K
017890,한국알콜,ST,Q
017900,광전자,ST,K
017940,E1,ST,K
017960,한국카본,ST,K
018000,유니슨,ST,Q
018120,진로발효,ST,Q
018250,애경산업,ST,K
018260,삼성에스디에스,ST,K
018290,브이티,ST,Q
018310,삼목에스폼,ST,Q
018470,조일알미늄,ST,K
018500,동원금속,ST,K
018620,우진비앤지,ST,Q
018670,SK가스,ST,K
018680,서울제약,ST,Q
018700,졸스,ST,Q
018880,한온시스템,ST,K
019010,베뉴지,ST,Q
019170,신풍제약,ST,K
019175,신풍제약우,ST,K
019180,티에이치엔,ST,K
019210,와이지-원,ST,Q
019490,엑시큐어하이트론,ST,K
019540,일지테크,ST,Q
019550,SBI인베스트먼트,ST,Q
019570,플루토스,ST,Q
019660,글로본,ST,Q
019680,대교,ST,K
019685,대교우B,ST,K
019770,서연탑메탈,ST,Q
019990,에너토크,ST,Q
020000,한섬,ST,K
020120,키다리스튜디오,ST,K
020150,롯데에너지머티리얼즈,ST,K
020180,대신정보통신,ST,Q
020400,대동금속,ST,Q
020560,아시아나항공,ST,K
020710,시공테크,ST,Q
020760,일진디스플,ST,K
021040,대호특수강,ST,Q
021045,대호특수강우,ST,Q
021050,서원,ST,K
021080,에이티넘인베스트,ST,Q
021240,코웨이,ST,K
021320,KCC건설,ST,Q
021650,한국큐빅,ST,Q
021820,세원정공,ST,K
021880,메이슨캐피탈,ST,Q
022100,포스코DX,ST,K
022220,티케이지애강,ST,Q
023000,삼원강재,ST,K
023150,MH에탄올,ST,K
023160,태광,ST,Q
023350,한국종합기술,ST,K
023410,유진기업,ST,Q
023440,제이스코홀딩스,ST,Q
023450,동남합성,ST,K
023530,롯데쇼핑,ST,K
023590,다우기술,ST,K
023600,삼보판지,ST,Q
023760,한국캐피탈,ST,Q
023770,플레이위드,ST,Q
023790,동일스틸럭스,ST,Q
023800,인지컨트롤스,ST,K
023810,인팩,ST,K
023900,풍국주정,ST,Q
023910,대한약품,ST,Q
023960,에쓰씨엔지니어링,ST,K
024060,흥구석유,ST,Q
024070,WISCOM,ST,K
024090,디씨엠,ST,K
024110,기업은행,ST,K
024120,KB오토시스,ST,Q
024720,콜마홀딩스,ST,K
024740,한일단조,ST,Q
024800,유성티엔에스,ST,Q
024830,세원물산,ST,Q
024840,KBI메탈,ST,Q
024850,HLB이노베이션,ST,Q
024880,케이피에프,ST,Q
024890,대원화성,ST,K
024900,디와이덕양,ST,K
024910,경창산업,ST,Q
024940,PN풍년,ST,Q
024950,삼천리자전거,ST,Q
025000,KPX케미칼,ST,K
025320,시노펙스,ST,Q
025440,DH오토웨어,ST,Q
025530,SJM홀딩스,ST,K
025540,한국단자,ST,K
025550,한국선재,ST,Q
025560,미래산업,ST,K
025620,차AI헬스케어,ST,K
025750,한솔홈데코,ST,K
025770,한국정보통신,ST,Q
025820,이구산업,ST,K
025860,남해화학,ST,K
025870,신라에스지,ST,Q
025880,케이씨피드,ST,Q
025890,한국주강,ST,K
025900,동화기업,ST,Q
025950,동신건설,ST,Q
025980,아난티,ST,Q
026040,제이에스티나,ST,Q
026150,특수건설,ST,Q
026890,스틱인베스트먼트,ST,K
026910,광진실업,ST,Q
026940,부국철강,ST,K
026960,동서,ST,K
027040,서울전자통신,ST,Q
027050,코리아나,ST,Q
027360,아주IB투자,ST,Q
027410,BGF,ST,K
027580,상보,ST,Q
027710,팜스토리,ST,Q
027740,마니커,ST,K
027830,대성창투,ST,Q
027970,한국제지,ST,K
028050,삼성E&A,ST,K
028080,휴맥스홀딩스,ST,Q
028100,동아지질,ST,K
028260,삼성물산,ST,K
02826K,삼성물산우B,ST,K
028300,HLB,ST,Q
028670,팬오션,ST,K
029460,케이씨,ST,K
029480,광무,ST,Q
029530,신도리코,ST,K
029780,삼성카드,ST,K
030000,제일기획,ST,K
030190,NICE평가정보,ST,K
030200,KT,ST,K
030210,다올투자증권,ST,K
030350,드래곤플라이,ST,Q
030520,한글과컴퓨터,ST,Q
030530,원익홀딩스,ST,Q
030610,교보증권,ST,K
030720,동원수산,ST,K
030960,양지사,ST,Q
031210,서울보증보험,ST,K
031310,아이즈비전,ST,Q
031330,에스에이엠티,ST,Q
031430,신세계인터내셔날,ST,K
031440,신세계푸드,ST,K
031510,오스템,ST,Q
031820,아이티센씨티에스,ST,K
031860,디에이치엑스컴퍼니,ST,Q
031980,피에스케이홀딩스,ST,Q
032080,아즈텍WB,ST,Q
032190,다우데이타,ST,Q
032280,삼일,ST,Q
032300,한국파마,ST,Q
032350,롯데관광개발,ST,K
032500,케이엠더블유,ST,Q
032540,TJ미디어,ST,Q
032560,황금에스티,ST,K
032580,피델릭스,ST,Q
032620,GC메디아이,ST,Q
032640,LG유플러스,ST,K
032680,소프트센,ST,Q
032685,소프트센우,ST,Q
032750,삼진,ST,Q
032790,엠젠솔루션,ST,Q
032800,판타지오,ST,Q
032820,우리기술,ST,Q
032830,삼성생명,ST,K
032850,비트컴퓨터,ST,Q
032860,더라미,ST,Q
032940,원익,ST,Q
032960,동일기연,ST,Q
032980,바이온,ST,Q
033050,제이엠아이,ST,Q
033100,제룡전기,ST,Q
033130,디지틀조선,ST,Q
033160,엠케이전자,ST,Q
033170,시그네틱스,ST,Q
033200,모아텍,ST,Q
033230,인성정보,ST,Q
033240,자화전자,ST,K
033250,체시스,ST,K
033270,유나이티드제약,ST,K
033290,로젠,ST,Q
033310,엠투엔,ST,Q
033320,제이씨현시스템,ST,Q
033340,좋은사람들,ST,Q
033500,동성화인텍,ST,Q
033530,SJG세종,ST,K
033540,파라텍,ST,Q
033560,블루콤,ST,Q
033640,네패스,ST,Q
033780,KT&G,ST,K
033790,피노,ST,Q
033830,티비씨,ST,Q
033920,무학,ST,K
034020,두산에너빌리티,ST,K
034120,SBS,ST,K
034220,LG디스플레이,ST,K
034230,파라다이스,ST,K
034310,NICE,ST,K
034590,인천도시가스,ST,K
034730,SK,ST,K
03473K,SK우,ST,K
034810,해성산업,ST,Q
03481K,해성산업1우,ST,Q
034830,한국토지신탁,ST,K
034940,조아제약,ST,Q
034950,한국기업평가,ST,Q
035000,HS애드,ST,K
035080,그래디언트,ST,Q
035150,백산,ST,K
035200,프럼파스트,ST,Q
035250,강원랜드,ST,K
035290,골드앤에스,ST,Q
035420,NAVER,ST,K
035460,기산텔레콤,ST,Q
035510,신세계 I&C,ST,K
035600,KG이니시스,ST,Q
035610,솔본,ST,Q
035620,바른손이앤에이,ST,Q
035720,카카오,ST,K
035760,CJ ENM,ST,Q
035810,이지홀딩스,ST,Q
035890,서희건설,ST,Q
035900,JYP Ent.,ST,Q
036000,예림당,ST,Q
036010,아비코전자,ST,Q
036030,케이티알파,ST,Q
036090,위지트,ST,Q
036120,서울평가정보,ST,Q
036170,에이치엠넥스,ST,Q
036190,금화피에스시,ST,Q
036200,유니셈,ST,Q
036220,오상헬스케어,ST,Q
036420,콘텐트리중앙,ST,K
036460,한국가스공사,ST,K
036480,대성미생물,ST,Q
036530,SNT홀딩스,ST,K
036540,SFA반도체,ST,Q
036560,KZ정밀,ST,Q
036570,NC,ST,K
036580,팜스코,ST,K
036620,감성코퍼레이션,ST,Q
036630,세종텔레콤,ST,Q
036640,HRS,ST,Q
036670,삼양케이씨아이,ST,Q
036690,코맥스,ST,Q
036710,심텍홀딩스,ST,Q
036800,나이스정보통신,ST,Q
036810,에프에스티,ST,Q
036830,솔브레인홀딩스,ST,Q
036890,진성티이씨,ST,Q
036930,주성엔지니어링,ST,Q
037030,파워넷,ST,Q
037070,파세코,ST,Q
037230,한국팩키지,ST,Q
037270,YG PLUS,ST,K
037330,인지디스플레,ST,Q
037350,성도이엔지,ST,Q
037370,EG,ST,Q
037400,우리엔터프라이즈,ST,Q
037440,희림,ST,Q
037460,삼지전자,ST,Q
037560,LG헬로비전,ST,K
037710,광주신세계,ST,K
037760,쎄니트,ST,Q
037950,엘컴텍,ST,Q
038010,제일테크노스,ST,Q
038060,루멘스,ST,Q
038070,서린바이오,ST,Q
038110,에코플라스틱,ST,Q
038290,마크로젠,ST,Q
038390,레드캡투어,ST,Q
038460,바이오스마트,ST,Q
038500,삼표시멘트,ST,Q
038530,케이바이오랩스,ST,Q
038540,상상인,ST,Q
038620,위즈코프,ST,Q
038680,에스넷,ST,Q
038870,에코심플렉스,ST,Q
038880,아이에이,ST,Q
038950,파인디지털,ST,Q
039010,현대에이치티,ST,Q
039020,이건홀딩스,ST,Q
039030,이오테크닉스,ST,Q
039130,하나투어,ST,K
039200,오스코텍,ST,Q
039240,경남스틸,ST,Q
039290,인포뱅크,ST,Q
039310,세중,ST,Q
039340,한국경제TV,ST,Q
039420,케이엘넷,ST,Q
039440,에스티아이,ST,Q
039490,키움증권,ST,K
039560,다산네트웍스,ST,Q
039570,HDC랩스,ST,K
039610,화성밸브,ST,Q
039740,한국정보공학,ST,Q
039830,오로라,ST,Q
039840,디오,ST,Q
039860,나노엔텍,ST,Q
039980,폴라리스AI,ST,Q
040160,누리플렉스,ST,Q
040300,YTN,ST,Q
040350,크레오에스지,ST,Q
040420,정상제이엘에스,ST,Q
040610,SG&G,ST,Q
040910,아이씨디,ST,Q
041020,폴라리스오피스,ST,Q
041190,우리기술투자,ST,Q
041440,현대에버다임,ST,Q
041460,한국전자인증,ST,Q
041510,에스엠,ST,Q
041520,이엘씨,ST,Q
041590,플래스크,ST,Q
041650,상신브레이크,ST,K
041830,인바디,ST,Q
041910,폴라리스AI파마,ST,Q
041920,메디아나,ST,Q
041930,SY동아,ST,Q
041960,코미팜,ST,Q
042000,카페24,ST,Q
042040,케이피엠테크,ST,Q
042110,에스씨디,ST,Q
042370,비츠로테크,ST,Q
042420,네오위즈홀딩스,ST,Q
042500,링네트,ST,Q
042510,라온시큐어,ST,Q
042520,한스바이오메드,ST,Q
042600,새로닉스,ST,Q
042660,한화오션,ST,K
042700,한미반도체,ST,K
042940,상지건설,ST,Q
043090,더테크놀로지,ST,Q
043100,알파AI,ST,Q
043150,바텍,ST,Q
043200,파루,ST,Q
043220,티에스넥스젠,ST,Q
043260,성호전자,ST,Q
043340,에쎈테크,ST,Q
043360,디지아이,ST,Q
043370,피에이치에이,ST,Q
043590,웰킵스하이텍,ST,Q
043610,KT지니뮤직,ST,Q
043650,국순당,ST,Q
043710,코스리거글로벌,ST,Q
043910,자연과환경,ST,Q
044180,KD,ST,Q
044340,위닉스,ST,Q
044380,주연테크,ST,K
044450,KSS해운,ST,K
044480,빌리언스,ST,Q
044490,태웅,ST,Q
044780,에이치케이,ST,Q
044820,코스맥스비티아이,ST,K
044960,이글벳,ST,Q
044990,에이치엔에스하이텍,ST,Q
045060,오공,ST,Q
045100,한양이엔지,ST,Q
045300,성우테크론,ST,Q
045340,토탈소프트,ST,Q
045390,대아티아이,ST,Q
045510,정원엔시스,ST,Q
045520,크린앤사이언스,ST,Q
045660,에이텍,ST,Q
045970,코아시아,ST,Q
046070,코다코,ST,Q
046120,오르비텍,ST,Q
046210,HLB파나진,ST,Q
046310,백금T&A,ST,Q
046390,삼화네트웍스,ST,Q
046440,KG파이낸셜,ST,Q
046890,서울반도체,ST,Q
046940,우원개발,ST,Q
046970,우리로,ST,Q
047040,대우건설,ST,K
047050,포스코인터내셔널,ST,K
047080,한빛소프트,ST,Q
047310,파워로직스,ST,Q
047400,유니온머티리얼,ST,K
047560,이스트소프트,ST,Q
047770,코데즈컴바인,ST,Q
047810,한국항공우주,ST,K
047820,초록뱀미디어,ST,Q
047920,HLB제약,ST,Q
048410,현대바이오,ST,Q
048430,유라테크,ST,Q
048470,대동스틸,ST,Q
048530,인트론바이오,ST,Q
048550,SM C&C,ST,Q
048770,TPC로보틱스,ST,Q
048830,엔피케이,ST,Q
048870,시너지이노베이션,ST,Q
048910,대원미디어,ST,Q
049070,인탑스,ST,Q
049080,기가레인,ST,Q
049120,파인디앤씨,ST,Q
049180,셀루메드,ST,Q
049430,코메론,ST,Q
049470,비트플래닛,ST,Q
049480,오픈베이스,ST,Q
049520,유아이엘,ST,Q
049550,잉크테크,ST,Q
049630,재영솔루텍,ST,Q
049720,고려신용정보,ST,Q
049800,우진플라임,ST,K
049830,승일,ST,Q
049950,미래컴퍼니,ST,Q
049960,쎌바이오텍,ST,Q
050090,비케이홀딩스,ST,Q
050110,캠시스,ST,Q
050120,ES큐브,ST,Q
050760,에스폴리텍,ST,Q
050860,아세아텍,ST,Q
050890,쏠리드,ST,Q
050960,수산아이앤티,ST,Q
051160,지어소프트,ST,Q
051360,토비스,ST,Q
051370,인터플렉스,ST,Q
051380,피씨디렉트,ST,Q
051390,YW,ST,Q
051490,나라엠앤디,ST,Q
051500,CJ프레시웨이,ST,Q
051600,한전KPS,ST,K
051630,진양화학,ST,K
051780,큐로홀딩스,ST,Q
051900,LG생활건강,ST,K
051905,LG생활건강우,ST,K
051910,LG화학,ST,K
051915,LG화학우,ST,K
051980,중앙첨단소재,ST,Q
052020,에스티큐브,ST,Q
052220,iMBC,ST,Q
052260,현대바이오랜드,ST,Q
052300,오션인더블유,ST,Q
052330,코텍,ST,Q
052400,코나아이,ST,Q
052420,오성첨단소재,ST,Q
052460,아이크래프트,ST,Q
052600,한네트,ST,Q
052690,한전기술,ST,K
052710,아모텍,ST,Q
052770,아이톡시,ST,Q
052790,액토즈소프트,ST,Q
052860,아이앤씨,ST,Q
052900,KX하이텍,ST,Q
053030,바이넥스,ST,Q
053050,지에스이,ST,Q
053060,세동,ST,Q
053080,케이엔솔,ST,Q
053160,프리엠스,ST,Q
053210,스카이라이프,ST,K
053260,금강철강,ST,Q
053270,구영테크,ST,Q
053280,예스24,ST,Q
053290,NE능률,ST,Q
053300,한국정보인증,ST,Q
053350,이니텍,ST,Q
053450,세코닉스,ST,Q
053580,웹케시,ST,Q
053610,프로텍,ST,Q
053620,태양,ST,Q
053690,한미글로벌,ST,K
053700,삼보모터스,ST,Q
053800,안랩,ST,Q
053950,경남제약,ST,Q
053980,오상자이엘,ST,Q
054040,한국컴퓨터,ST,Q
054050,NH농우바이오,ST,Q
054090,삼진엘앤디,ST,Q
054180,메디콕스,ST,Q
054210,이랜텍,ST,Q
054220,비츠로시스,ST,Q
054300,팬스타엔터프라이즈,ST,Q
054410,케이피티유,ST,Q
054450,텔레칩스,ST,Q
054540,삼영엠텍,ST,Q
054620,APS,ST,Q
054670,대한뉴팜,ST,Q
054780,키이스트,ST,Q
054800,아이디스홀딩스,ST,Q
054920,한컴위드,ST,Q
054930,유신,ST,Q
054940,엑사이엔씨,ST,Q
054950,제이브이엠,ST,Q
055490,테이팩스,ST,K
055550,신한지주,ST,K
056080,유진로봇,ST,Q
056090,시지메드텍,ST,Q
056190,SFA,ST,Q
056360,코위버,ST,Q
056700,신화인터텍,ST,Q
056730,CNT85,ST,Q
057030,YBM넷,ST,Q
057050,현대홈쇼핑,ST,K
057540,옴니시스템,ST,Q
057680,티사이언티픽,ST,Q
058110,멕아이씨에스,ST,Q
058400,KNN,ST,Q
058430,포스코스틸리온,ST,K
058450,한주에이알티,ST,Q
058470,리노공업,ST,Q
058610,에스피지,ST,Q
058630,엠게임,ST,Q
058650,세아홀딩스,ST,K
058730,다스코,ST,K
058820,CMG제약,ST,Q
058850,KTcs,ST,K
058860,KTis,ST,K
058970,엠로,ST,Q
059090,미코,ST,Q
059100,아이컴포넌트,ST,Q
059120,아진엑스텍,ST,Q
059210,메타바이오메드,ST,Q
059270,해성에어로보틱스,ST,Q
060150,인선이엔티,ST,Q
060230,제이케이시냅스,ST,Q
060240,스타코링크,ST,Q
060250,NHN KCP,ST,Q
060260,뉴보텍,ST,Q
060280,큐렉소,ST,Q
060310,3S,ST,Q
060370,LS마린솔루션,ST,Q
060380,동양에스텍,ST,Q
060480,국일신동,ST,Q
060540,에스에이티,ST,Q
060560,HC홈센타,ST,Q
060570,드림어스컴퍼니,ST,Q
060590,씨티씨바이오,ST,Q
060720,KH바텍,ST,Q
060850,영림원소프트랩,ST,Q
060900,에이전트AI,ST,Q
060980,HL홀딩스,ST,K
061040,알에프텍,ST,Q
061090,세나테크놀로지,ST,Q
061250,화일약품,ST,Q
061970,LB세미콘,ST,Q
062040,산일전기,ST,K
062970,한국첨단소재,ST,Q
063080,컴투스홀딩스,ST,Q
063160,종근당바이오,ST,K
063170,서울옥션,ST,Q
063440,SM Life Design,ST,Q
063570,NICE인프라,ST,Q
063760,이엘피,ST,Q
064090,인크레더블버즈,ST,Q
064240,홈캐스트,ST,Q
064260,다날,ST,Q
064290,인텍플러스,ST,Q
064350,현대로템,ST,K
064400,LG씨엔에스,ST,K
064480,브리지텍,ST,Q
064520,테크엘,ST,Q
064550,바이오니아,ST,Q
064760,티씨케이,ST,Q
064800,포니링크,ST,Q
064820,케이프,ST,Q
064850,에프앤가이드,ST,Q
064960,SNT모티브,ST,K
065060,지엔코,ST,Q
065130,탑엔지니어링,ST,Q
065150,대산F&B,ST,Q
065170,비엘팜텍,ST,Q
065350,신성델타테크,ST,Q
065370,위세아이텍,ST,Q
065420,에스아이리소스,ST,Q
065440,이루온,ST,Q
065450,빅텍,ST,Q
065500,오리엔트정공,ST,Q
065510,휴비츠,ST,Q
065530,와이어블,ST,Q
065570,삼영이엔씨,ST,Q
065650,하이퍼코퍼레이션,ST,Q
065660,안트로젠,ST,Q
065680,우주일렉트로,ST,Q
065690,파커스,ST,Q
065710,서호전기,ST,Q
065770,CS,ST,Q
065950,웰크론,ST,Q
066130,하츠,ST,Q
066310,큐에스아이,ST,Q
066360,체리부로,ST,Q
066410,버킷스튜디오,ST,Q
066430,아이로보틱스,ST,Q
066570,LG전자,ST,K
066575,LG전자우,ST,K
066590,스모트로닉,ST,Q
066620,국보디자인,ST,Q
066670,디티씨,ST,Q
066700,테라젠이텍스,ST,Q
066790,씨씨에스,ST,Q
066900,디에이피,ST,Q
066910,손오공,ST,Q
066970,엘앤에프,ST,K
066980,한성크린텍,ST,Q
067000,조이시티,ST,Q
067010,이씨에스,ST,Q
067080,대화제약,ST,Q
067160,SOOP,ST,Q
067170,오텍,ST,Q
067280,멀티캠퍼스,ST,Q
067290,JW신약,ST,Q
067310,하나마이크론,ST,Q
067370,선바이오,ST,Q
067390,아스트,ST,Q
067570,엔브이에이치코리아,ST,Q
067630,HLB생명과학,ST,Q
067730,로지시스,ST,Q
067770,세진티에스,ST,Q
067830,세이브존I&C,ST,K
067900,와이엔텍,ST,Q
067920,이글루,ST,Q
067990,도이치모터스,ST,Q
068050,팬엔터테인먼트,ST,Q
068100,케이웨더,ST,Q
068240,다원시스,ST,Q
068270,셀트리온,ST,K
068290,삼성출판사,ST,K
068330,일신바이오,ST,Q
068760,셀트리온제약,ST,Q
068790,DMS,ST,Q
068930,디지털대성,ST,Q
068940,셀피글로벌,ST,Q
069080,웹젠,ST,Q
069140,누리플랜,ST,Q
069260,TKG휴켐스,ST,K
069330,유아이디,ST,Q
069410,엔텔스,ST,Q
069460,대호에이엘,ST,K
069510,에스텍,ST,Q
069540,빛과전자,ST,Q
069620,대웅제약,ST,K
069640,한세엠케이,ST,K
069730,DSR제강,ST,K
069920,엑시온그룹,ST,Q
069960,현대백화점,ST,K
070300,엑스큐어,ST,Q
070590,인티큐브,ST,Q
070960,모나용평,ST,K
071050,한국금융지주,ST,K
071055,한국금융지주우,ST,K
071090,하이스틸,ST,K
071200,인피니트헬스케어,ST,Q
071280,로체시스템즈,ST,Q
071320,지역난방공사,ST,K
071670,에이테크솔루션,ST,Q
071840,롯데하이마트,ST,K
071850,캐스텍코리아,ST,Q
071950,코아스,ST,K
071970,HD현대마린엔진,ST,K
072020,중앙백신,ST,Q
072130,유엔젤,ST,K
072470,우리산업홀딩스,ST,Q
072710,농심홀딩스,ST,K
072770,멤레이비티,ST,Q
072870,메가스터디,ST,Q
072950,빛샘전자,ST,Q
072990,에이치시티,ST,Q
073010,케이에스피,ST,Q
073110,엘엠에스,ST,Q
073190,듀오백,ST,Q
073240,금호타이어,ST,K
073490,LIG아큐버,ST,Q
073540,에프알텍,ST,Q
073560,우리손에프앤지,ST,Q
073570,리튬포어스,ST,Q
073640,테라사이언스,ST,Q
074430,아미노로직스,ST,Q
074600,원익QnC,ST,Q
074610,이엔플러스,ST,K
075130,플랜티넷,ST,Q
075180,새론오토모티브,ST,K
075580,세진중공업,ST,K
075970,동국알앤에스,ST,Q
076080,웰크론한텍,ST,Q
076610,해성옵틱스,ST,Q
077360,덕산하이메탈,ST,Q
077500,유니퀘스트,ST,K
077970,STX엔진,ST,K
078000,텔코웨어,ST,K
078020,LS증권,ST,Q
078070,유비쿼스홀딩스,ST,Q
078130,국일제지,ST,Q
078140,대봉엘에스,ST,Q
078150,HB테크놀러지,ST,Q
078160,메디포스트,ST,Q
078340,컴투스,ST,Q
078350,한양디지텍,ST,Q
078520,에이블씨엔씨,ST,K
078590,휴림에이텍,ST,Q
078600,대주전자재료,ST,Q
078860,아이오케이이엔엠,ST,Q
078890,가온그룹,ST,Q
078930,GS,ST,K
078935,GS우,ST,K
079000,와토스코리아,ST,Q
079160,CJ CGV,ST,K
079170,한창산업,ST,Q
079190,케스피온,ST,Q
079370,제우스,ST,Q
079430,현대리바트,ST,K
079550,LIG디펜스앤에어로스페이스,ST,K
079650,서산,ST,Q
079810,APS이노베이션,ST,Q
079900,전진건설로봇,ST,K
079940,가비아,ST,Q
079950,인베니아,ST,Q
079960,동양이엔피,ST,Q
079970,투비소프트,ST,Q
079980,휴비스,ST,K
080010,이상네트웍스,ST,Q
080160,모두투어,ST,Q
080220,제주반도체,ST,Q
080420,모다이노칩,ST,Q
080470,성창오토텍,ST,Q
080520,오디텍,ST,Q
080530,코디,ST,Q
080580,오킨스전자,ST,Q
080720,한국유니온제약,ST,Q
081000,일진다이아,ST,K
081150,티플랙스,ST,Q
081180,쎄크,ST,Q
081580,성우전자,ST,Q
081660,미스토홀딩스,ST,K
082210,옵트론텍,ST,Q
082270,젬백스,ST,Q
082640,동양생명,ST,K
082660,코스나인,ST,Q
082740,한화엔진,ST,K
082800,비보존 제약,ST,Q
082850,우리바이오,ST,Q
082920,비츠로셀,ST,Q
083310,엘오티베큠,ST,Q
083420,그린케미칼,ST,K
083450,GST,ST,Q
083470,이엠앤아이,ST,Q
083500,에프엔에스테크,ST,Q
083550,케이엠,ST,Q
083640,인콘,ST,Q
083650,비에이치아이,ST,Q
083660,CSA 코스믹,ST,Q
083790,CG인바이츠,ST,Q
083930,아바코,ST,Q
084010,대한제강,ST,K
084110,휴온스글로벌,ST,Q
084180,수성웹툰,ST,Q
084370,유진테크,ST,Q
084440,유비온,ST,Q
084650,랩지노믹스,ST,Q
084670,동양고속,ST,K
084680,이월드,ST,K
084690,대상홀딩스,ST,K
084695,대상홀딩스우,ST,K
084730,팅크웨어,ST,Q
084850,아이티엠반도체,ST,Q
084870,TBH글로벌,ST,K
084990,헬릭스미스,ST,Q
085310,엔케이,ST,K
085620,미래에셋생명,ST,K
085660,차바이오텍,ST,Q
085670,뉴프렉스,ST,Q
085810,알티캐스트,ST,Q
085910,네오티스,ST,Q
086040,바이오톡스텍,ST,Q
086060,진바이오텍,ST,Q
086280,현대글로비스,ST,K
086390,유니테스트,ST,Q
086450,동국제약,ST,Q
086520,에코프로,ST,Q
086670,비엠티,ST,Q
086710,선진뷰티사이언스,ST,Q
086790,하나금융지주,ST,K
086820,바이오솔루션,ST,Q
086890,이수앱지스,ST,Q
086900,메디톡스,ST,Q
086960,MDS테크,ST,Q
086980,쇼박스,ST,Q
087010,펩트론,ST,Q
087260,모바일어플라이언스,ST,Q
087600,픽셀플러스,ST,Q
088130,동아엘텍,ST,Q
088280,쏘닉스,ST,Q
088290,이원컴포텍,ST,Q
088340,유라클,ST,Q
088350,한화생명,ST,K
088390,이녹스,ST,Q
088790,진도,ST,K
088800,에이스테크,ST,Q
088910,동우팜투테이블,ST,Q
089010,켐트로닉스,ST,Q
089030,테크윙,ST,Q
089140,넥스턴앤롤코리아,ST,Q
089150,케이씨티,ST,Q
089230,THE E&M,ST,Q
089470,HDC현대EP,ST,K
089590,제주항공,ST,K
089600,KT나스미디어,ST,Q
089790,제이티,ST,Q
089850,유비벨록스,ST,Q
089860,롯데렌탈,ST,K
089890,코세스,ST,Q
089970,브이엠,ST,Q
089980,상아프론테크,ST,Q
090080,평화산업,ST,K
090150,아이윈,ST,Q
090350,노루페인트,ST,K
090355,노루페인트우,ST,K
090360,로보스타,ST,Q
090370,메타랩스,ST,K
090410,덕신이피씨,ST,Q
090430,아모레퍼시픽,ST,K
090435,아모레퍼시픽우,ST,K
090460,비에이치,ST,K
090470,제이스로보틱스,ST,Q
090710,휴림로봇,ST,Q
090850,현대이지웰,ST,Q
091120,이엠텍,ST,Q
091340,S&K폴리텍,ST,Q
091440,한울소재과학,ST,Q
091580,상신이디피,ST,Q
091590,남화토건,ST,Q
091700,파트론,ST,Q
091810,트리니티항공,ST,K
091970,LSK아이로봇,ST,Q
092040,아미코젠,ST,Q
092070,디엔에프,ST,Q
092130,이크레더블,ST,Q
092190,서울바이오시스,ST,Q
092200,디아이씨,ST,K
092220,KEC,ST,K
092230,KPX홀딩스,ST,K
092300,현우산업,ST,Q
092440,기신정기,ST,K
092460,한라IMS,ST,Q
092600,앤씨앤,ST,Q
092730,네오팜,ST,Q
092780,DYP,ST,K
092790,넥스틸,ST,K
092870,엑시콘,ST,Q
093050,LF,ST,K
093190,빅솔론,ST,Q
093240,형지엘리트,ST,K
093320,케이아이엔엑스,ST,Q
093370,후성,ST,K
093380,풍강,ST,Q
093520,매커스,ST,Q
093640,케이알엠,ST,Q
093920,서원인텍,ST,Q
094170,동운아나텍,ST,Q
094280,효성ITX,ST,K
094360,칩스앤미디어,ST,Q
094480,갤럭시아머니트리,ST,Q
094820,일진파워,ST,Q
094840,슈프리마에이치큐,ST,Q
094850,참좋은여행,ST,Q
094860,네오리진,ST,Q
094940,푸른로보틱스,ST,Q
094970,제이엠티,ST,Q
095190,신화프리텍,ST,Q
095270,웨이브일렉트로,ST,Q
095340,ISC,ST,Q
095500,미래나노텍,ST,Q
095570,AJ네트웍스,ST,K
095610,테스,ST,Q
095660,네오위즈,ST,Q
095700,제넥신,ST,Q
095720,웅진씽크빅,ST,K
095910,에스에너지,ST,Q
096240,크레버스,ST,Q
096250,와이즈넛,ST,Q
096350,대창솔루션,ST,Q
096530,씨젠,ST,Q
096610,알에프세미,ST,Q
096630,에스코넥,ST,Q
096690,에이루트,ST,Q
096760,JW홀딩스,ST,K
096770,SK이노베이션,ST,K
096775,SK이노베이션우,ST,K
096870,엘디티,ST,Q
097230,HJ중공업,ST,K
097520,엠씨넥스,ST,K
097780,에코볼트,ST,Q
097800,윈팩,ST,Q
097870,효성오앤비,ST,Q
097950,CJ제일제당,ST,K
097955,CJ제일제당 우,ST,K
098070,한텍,ST,Q
098120,마이크로컨텍솔,ST,Q
098460,고영,ST,Q
098660,에스티오,ST,Q
099190,아이센스,ST,Q
099220,SDN,ST,Q
099320,쎄트렉아이,ST,Q
099390,브레인즈컴퍼니,ST,Q
099410,동방선기,ST,Q
099430,바이오플러스,ST,Q
099440,스맥,ST,Q
099520,DGI,ST,Q
099750,이지케어텍,ST,Q
18064K,한진칼우,ST,K
26490K,크라운제과우,ST,K
28513K,SK케미칼우,ST,K
33626K,두산퓨얼셀1우,ST,K
33626L,두산퓨얼셀2우B,ST,K
33637K,솔루스첨단소재1우,ST,K
33637L,솔루스첨단소재2우B,ST,K
35320K,대덕전자1우,ST,K
36328K,티와이홀딩스우,ST,K
37550K,DL이앤씨우,ST,K
